Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 10/08  13:00:00,0.772557365483295,0.704463295370988,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.531741516529752E-002,1.767680347527147E-002,0.365867773415168,0.288347361149157,0.684600831225877 
 10/08  14:00:00,0.759090474830927,0.654202796509524,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.531741516529752E-002,1.767680347527147E-002,0.336164521264791,0.304583722647166,0.633221909962987 
 10/08  15:00:00,0.789460711848548,0.660998965813602,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.980781991903844E-002,1.860716455339973E-002,0.344183027252082,0.321514687845628,0.638851809917986 
 10/08  16:00:00,0.924772430569161,0.730721638405279,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.112259706109853,2.325895569174967E-002,0.393610230492980,0.380295525996177,0.704525434564394 
 10/08  17:00:00,1.18358123031512,0.867047610049939,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.184105975802873,3.814469018492773E-002,0.483984265787358,0.461998286261567,0.835223408991182 
 10/08  18:00:00,1.39036441204857,0.999012976299267,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.336779255907450,6.977686707524901E-002,0.436869555600276,0.501590697187195,0.964461499224199 
 10/08  19:00:00,1.52734113318206,1.02737146437725,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.529865972428858,0.109782265164142,0.354604650088013,0.517740233222650,0.991707545769216 
 10/08  20:00:00,1.57155301739892,0.957891079778287,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.583750691895860,0.120946569597098,0.315968290580894,0.535539453046672,0.921001083136602 
 10/08  21:00:00,1.42849811573610,0.862848335260319,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.489452467223080,0.101409043965570,0.299252005830474,0.523036586438579,0.826819583676416 
 10/08  22:00:00,1.15185059866437,0.715752536730166,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.368211951605745,7.628936611756407E-002,0.239380132357161,0.452621136305497,0.684574269464747 
 10/08  23:00:00,0.877410139746697,0.677886244581781,0.000000000000000E+000,0.125882656024807,3.370567586074328E-003,3.370567586074328E-003,3.370567586074328E-003,0.255952245495893,5.303041042581440E-002,0.156389558580908,0.393319345379608,0.524910254447565 
 10/08  24:00:00,0.611049069391978,0.953628999464548,0.000000000000000E+000,0.575396334870844,1.540650870187735E-002,1.540650870187735E-002,1.540650870187735E-002,0.130221325124817,2.698038575197133E-002,9.775782933681368E-002,0.325335008198098,0.355822350485989 
 10/09  01:00:00,0.513716452186116,1.20365804512677,0.000000000000000E+000,0.907551245351713,2.430011335065127E-002,2.430011335065127E-002,2.430011335065127E-002,8.082701041155660E-002,1.674644239714320E-002,7.694702792945837E-002,0.299547845818907,0.275472803599018 
 10/09  02:00:00,0.472162454503845,1.44707934811353,0.000000000000000E+000,1.16955079780131,3.131527514449341E-002,3.131527514449341E-002,3.131527514449341E-002,5.388467819363418E-002,1.116429873203984E-002,6.437536283861907E-002,0.296074827316659,0.257133788874450 
 10/09  03:00:00,0.465287156596861,1.62146123630179,0.000000000000000E+000,1.33898372155104,3.585192172344777E-002,3.585192172344777E-002,3.585192172344777E-002,5.388467819363418E-002,1.116429873203984E-002,5.713104055537921E-002,0.291907205113961,0.262369834998911 
 10/09  04:00:00,0.470570876713906,1.89465579024061,0.000000000000000E+000,1.55925054078249,4.174966986949028E-002,4.174966986949028E-002,4.174966986949028E-002,5.388467819363418E-002,1.116429873203984E-002,6.754384627102017E-002,0.280880371369323,0.316057140000301 
 10/09  05:00:00,0.521508769238695,2.13915675391063,0.000000000000000E+000,1.56615505995226,4.193454163217757E-002,4.193454163217757E-002,4.193454163217757E-002,5.837506231069138E-002,1.209465695970983E-002,8.031657622981735E-002,0.313439919827899,0.551410758829235 
