Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 05/31  05:00:00,0.541158339872298,2.37268924021177,0.000000000000000E+000,1.79448701436328,4.804823758288181E-002,4.804823758288181E-002,4.804823758288181E-002,5.536555284447490E-002,1.147111778565089E-002,8.626832450802412E-002,0.324657094872865,0.555838608991840 
 05/31  06:00:00,0.666181186149453,2.60636400126910,0.000000000000000E+000,1.57971022227434,4.229748750724543E-002,4.229748750724543E-002,4.229748750724543E-002,7.867735587933436E-002,1.630105829083620E-002,0.138447925181248,0.375109347012388,1.00081481890913 
 05/31  07:00:00,0.840625961425964,2.61574935418052,0.000000000000000E+000,1.46507473795553,3.922806825712422E-002,3.922806825712422E-002,3.922806825712422E-002,0.131128926465557,2.716844473701840E-002,0.214170712514307,0.398581785173556,1.12321878522535 
 05/31  08:00:00,0.785001188652890,2.52794963220250,0.000000000000000E+000,1.41377227498362,3.785442057412001E-002,3.785442057412001E-002,3.785442057412001E-002,9.907520417151992E-002,2.052726175563627E-002,0.275218413283566,0.336977876589647,1.09096503800505 
 05/31  09:00:00,0.734503382153705,2.23041407547374,0.000000000000000E+000,1.21768736715509,3.260415453020248E-002,3.260415453020248E-002,3.260415453020248E-002,5.245157058622290E-002,1.086737504434908E-002,0.336436847124624,0.286795422589907,0.992971147610644 
 05/31  10:00:00,0.750349371722409,2.28108762522445,0.000000000000000E+000,1.38386647849432,3.705367874466012E-002,3.705367874466012E-002,3.705367874466012E-002,4.370964444815064E-002,9.056146820443660E-003,0.351641513346258,0.293540376084496,0.877000967943391 
 05/31  11:00:00,0.749285537682909,1.56629870002637,0.000000000000000E+000,0.772558215781059,2.068561120885384E-002,2.068561120885384E-002,2.068561120885384E-002,4.370964444815064E-002,9.056146820443660E-003,0.366855814129303,0.293630308797759,0.773514110550852 
 05/31  12:00:00,0.725075343523836,1.12650854809201,0.000000000000000E+000,0.413809624174868,1.107994818424026E-002,1.107994818424026E-002,1.107994818424026E-002,4.370964444815064E-002,9.056146820443660E-003,0.357197582224207,0.288684009568392,0.692813270147100 
 05/31  13:00:00,0.697778414904927,0.899148419035888,0.000000000000000E+000,0.233600043736411,6.254751531206360E-003,6.254751531206360E-003,6.254751531206360E-003,4.370964444815064E-002,9.056146820443660E-003,0.324743319086342,0.298666540740383,0.644975086772896 
 05/31  14:00:00,0.684717025790671,0.673470914444676,0.000000000000000E+000,5.435259855751989E-002,1.455316504290972E-003,1.455316504290972E-003,1.455316504290972E-003,4.370964444815064E-002,9.056146820443660E-003,0.299663947619161,0.315483958120226,0.597386579617584 
